"Nom du produit","URL du produit","Image du produit","Prix (CAD)","Évaluation (sur 5)","Nombre d'évaluations","Disponibilité"
"Boîte ouverte - Ordinateur Mac mini 256 Go d'Apple (MU9D3VC/A) avec unité centrale 10 coeurs/processeur graphique 10 coeurs/mémoire vive 16 Go M4","https://www.bestbuy.ca/fr-ca/produit/18904977","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18904/18904977.jpeg","679.99","3.5","2","Disponible uniquement en ligne"
"Imprimante à jet d'encre tout-en-un sans fil INKvestment Tank de Brother (MFC-J1205W)","https://www.bestbuy.ca/fr-ca/produit/16649539","https://multimedia.bbycastatic.ca/multimedia/products/250x250/166/16649/16649539.jpg","125.49","4.19","1021","Expédition disponible"
"Brand New, HP 15.6"" Full HD, 16GB RAM, Intel UHD Graphics, 256GB = 128GB UFS + 128GB USB, Windows 11 + Office365 + New Copilot AI & Social Media Functions + Backpack Included","https://www.bestbuy.ca/fr-ca/produit/19416550","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19416/19416550.jpeg","449.99","3.5","2","Disponible uniquement en ligne"
"Processeur octocoeur AM5 4,2 GHz Ryzen 7 7800X3D d'AMD","https://www.bestbuy.ca/fr-ca/produit/16694883","https://multimedia.bbycastatic.ca/multimedia/products/250x250/166/16694/16694883.jpg","498.98","4.92","923","Expédition disponible"
"Disque SSD externe de 1 To Extreme de SanDisk (SDSSDE61-1T00-G25)","https://www.bestbuy.ca/fr-ca/produit/14916469","https://multimedia.bbycastatic.ca/multimedia/products/250x250/149/14916/14916469.jpg","145.19","4.76","2069","Expédition disponible"
"Moniteur DEL WLED IPS 1 ms 100 Hz de 27 po de Lenovo (67BEKCC1US) - Gris nuage","https://www.bestbuy.ca/fr-ca/produit/19305126","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19305/19305126.jpg","133.74","4.64","25","Disponible en livraison différée"
"McAfee Total Protection (Windows/Mac/Android/iOS) - 5 appareils - 1 an - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/16496799","https://multimedia.bbycastatic.ca/multimedia/products/250x250/164/16496/16496799.jpg","24.99","4.22","80","Disponible uniquement en ligne"
"HP ProBook 460 G11 16"" Business Laptop 1920 x 1200, WUXGA, IPS, Intel Core Ultra 7 155U, 32GB DDR5 1TB SSD, Windows 11 Pro, Wi-Fi 6E, Bluetooth 5.3, Silver, Secured Core PC","https://www.bestbuy.ca/fr-ca/produit/19372472","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19372/19372472.png","1219.99","0","0","Disponible uniquement en ligne"
"Boîte ouverte - Portable Vivobook S16 de 16 po d'ASUS - Gris mat (Core Ultra 5 225H d'Intel/RAM 16 Go/SSD 1 To)","https://www.bestbuy.ca/fr-ca/produit/19335252","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19335/19335252.jpg","1020.39","0","0","Expédition disponible"
"Boîte ouverte - Portable de 15,6 po de HP - Noir de jais (N100 d'Intel/RAM 4 Go/SSD 128 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19335196","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19335/19335196.jpg","230.39","0","0","Expédition disponible"
"Boîte ouverte - Portable de 15,3 po IdeaPad Slim 3x de Lenovo - Gris luna (Snapdragon X/RAM 16 Go/SSD 512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19371847","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19371/19371847.jpg","900.39","4.83","24","Expédition disponible"
"Souris multipoint Magic Mouse d'Apple - Blanc","https://www.bestbuy.ca/fr-ca/produit/18618188","https://multimedia.bbycastatic.ca/multimedia/products/250x250/186/18618/18618188.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/186/18618/18618188.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/186/18618/18618191.jpg","95.2","4.65","302","Expédition disponible"
"Moniteur de jeu FreeSync DEL IPS Ultra HD 4K GTG 1 ms 144 Hz de 32 po Odyssey de Samsung (LS32DG702ENXZA) - Noir","https://www.bestbuy.ca/fr-ca/produit/18913028","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18913/18913028.jpg","865.74","4.55","51","Expédition disponible"
"Disque SSD interne NVMe PCI-e NV3 de 1 To de Kingston (NV3)","https://www.bestbuy.ca/fr-ca/produit/18218228","https://multimedia.bbycastatic.ca/multimedia/products/250x250/182/18218/18218228.jpg","87.99","4.24","17","Expédition disponible"
"Boîte ouverte - Portable 2-en-1 à écran tactile de 14 po Yoga 7 de Lenovo - Gris luna (Core Ultra 5 226V d'Intel/RAM 16 Go/SSD 512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19343532","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19343/19343532.jpg","850.39","0","0","Expédition disponible"
"Disque SSD portable externe USB 3.2 Extreme de 4 To de SanDisk (SDSSDE61-4T00-G25)","https://www.bestbuy.ca/fr-ca/produit/15821154","https://multimedia.bbycastatic.ca/multimedia/products/250x250/158/15821/15821154.jpg","370.19","4.56","518","Expédition disponible"
"Microsoft Office Famille et Petite Entreprise 2024 (PC/Mac) - 1 utilisateur-Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/18484477","https://multimedia.bbycastatic.ca/multimedia/products/250x250/184/18484/18484477.jpg","319.99","4.38","370","Disponible uniquement en ligne"
"Ensemble avec clavier et souris optique sans fil MK540 de Logitech","https://www.bestbuy.ca/fr-ca/produit/12419812","https://multimedia.bbycastatic.ca/multimedia/products/250x250/124/12419/12419812.jpg","75.19","4.62","6836","Expédition disponible"
"Moniteur de jeu DEL IPS G-Sync 1 ms 180 Hz UHD 4K de 27 po d'Alienware (AW2725QF) - Noir","https://www.bestbuy.ca/fr-ca/produit/19185875","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19185/19185875.jpg","803.74","4.66","41","Expédition disponible"
"Disque SSD interne SATA III de 960 Go de Kingston (SA400S37/960G)","https://www.bestbuy.ca/fr-ca/produit/15142523","https://multimedia.bbycastatic.ca/multimedia/products/250x250/151/15142/15142523.jpg","84.99","4.78","185","Expédition disponible"
"HP -- Mini ordinateur de bureau ProDesk 600 G4, Intel Core i5-8500T jusqu'à 3,5 GHz, mémoire vive 16 Go, SSD 512 Go, USB-C, prise en charge 4K, Wi-Fi, BT, Windows 11 Pro -- Remis à neuf Très bon état","https://www.bestbuy.ca/fr-ca/produit/19332459","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19332/19332459.jpeg","299","5","1","Disponible uniquement en ligne"
"MacBook Air de 15,3 po avec Touch ID d'Apple (2025) - Minuit (M4 d'Apple/RAM 24 Go/SSD 512 Go) - Anglais","https://www.bestbuy.ca/fr-ca/produit/19205108","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19205/19205108.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205108.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205106.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205112.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205126.jpg","2300.39","4.93","199","Expédition disponible"
"iPad Air 13 po 1 To avec Wi-Fi et 5G d'Apple (6e génération) - Violet","https://www.bestbuy.ca/fr-ca/produit/17933232","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17933/17933232.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933232.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933233.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933234.jpg","1260.37","3.5","2","Expédition disponible"
"Souris ergonomique sans fil verticale de 4000 ppp Lift de Logitech - Rose","https://www.bestbuy.ca/fr-ca/produit/16007178","https://multimedia.bbycastatic.ca/multimedia/products/250x250/160/16007/16007178.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/160/16007/16007178.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/160/16007/16007177.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/160/16007/16007179.jpg","110.19","4.59","204","Expédition disponible"
"Étui noir pour Galaxy Tab S6 Lite de 10,4 po de Samsung avec porte-stylo - Auto Wake/Sleep, convient aux modèles 2024/2022/2020 SM-P625/P620/P619/P615","https://www.bestbuy.ca/fr-ca/produit/18194059","https://multimedia.bbycastatic.ca/multimedia/products/250x250/181/18194/18194059.webp","29.99","5","1","Disponible uniquement en ligne"
"Système de haut-parleurs d'ordinateur 2.0 canaux Z150 de Logitech - Noir","https://www.bestbuy.ca/fr-ca/produit/10276078","https://multimedia.bbycastatic.ca/multimedia/products/250x250/102/10276/10276078.jpg","40.59","4.43","1046","Expédition disponible"
"Boîte ouverte - Portable de 15,6 po de HP - Noir de jais (Core i5-1334U d'Intel/RAM 16 Go/SSD 512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19350899","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19350/19350899.jpg","730.39","4","1","Expédition disponible"
"Boîte ouverte - Portable de 15,6 po Vivobook Go 15 d'ASUS - Noir mixte (Core i3-N305 d'Intel/RAM 8 Go/SSD 512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19306658","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19306/19306658.jpg","410.39","0","0","Expédition disponible"
"Dell -- Inspiron 15,6 po FHD 1920 x 1080, portable à écran tactile, Copilot AI, 10 cœurs Intel Core i5-1334U 32 Go RAM SSD 512 Go, Wi-Fi 6, Bluetooth, Windows 11 S mode, noir","https://www.bestbuy.ca/fr-ca/produit/19343574","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19343/19343574.png","759.99","0","0","Disponible uniquement en ligne"
"Moniteur portatif de 18,5 po, Prolongateur d'écran de portable sRVB HD intégrale 1080P 100 % USB C HDMI avec Smart Cover et haut-parleurs, pour portable Mac PC PS4/5 Switch, adapté pour Office&Gaming","https://www.bestbuy.ca/fr-ca/produit/18187405","https://multimedia.bbycastatic.ca/multimedia/products/250x250/181/18187/18187405.jpeg","208.99","0","0","Disponible uniquement en ligne"
"Disque dur externe de bureau USB 3.0 de 18 To easystore de WD (WDBAMA0180HBK-NESE) - Noir - Seulement chez Best Buy","https://www.bestbuy.ca/fr-ca/produit/14936766","https://multimedia.bbycastatic.ca/multimedia/products/250x250/149/14936/14936766.jpg","370.19","4.48","754","Expédition disponible"
"Disque dur externe USB 3.0 de 28 To Expansion de Seagate (STKP28000400)","https://www.bestbuy.ca/fr-ca/produit/19179858","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19179/19179858.jpg","550.19","4.41","22","Expédition disponible"
"Liseuse numérique à écran tactile de 6 po Clara de Kobo - Noir - Boîte ouverte","https://www.bestbuy.ca/fr-ca/produit/18741141","https://multimedia.bbycastatic.ca/multimedia/products/250x250/187/18741/18741141.jpeg","154.99","0","0","Disponible uniquement en ligne"
"Clé USB 3.1 + USB-C Jump Drive Dual Drive D400 de 64 Go de Lexar - Ensemble de 2","https://www.bestbuy.ca/fr-ca/produit/17939934","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17939/17939934.jpg","29.99","5","2","Expédition disponible"
"Disque SSD interne NVMe PCI-e WD_BLACK SN850P de 1 To avec dissipateur thermique - Officiellement autorisé pour la PS5","https://www.bestbuy.ca/fr-ca/produit/17108594","https://multimedia.bbycastatic.ca/multimedia/products/250x250/171/17108/17108594.jpg","169.99","4.86","542","Expédition disponible"
"Clé USB 3.2 de 64 Go DataTraveler Exodia de Kingston - Paquet de 2","https://www.bestbuy.ca/fr-ca/produit/15296933","https://multimedia.bbycastatic.ca/multimedia/products/250x250/152/15296/15296933.jpg","14.99","2.78","9","Expédition disponible"
"Moniteur de jeu DEL IPS HD intégrale gris à gris 5 ms 120 Hz FreeSync 24 po de LG (24U411A-B) - Noir","https://www.bestbuy.ca/fr-ca/produit/19407373","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19407/19407373.jpg","103.74","0","0","Expédition disponible"
"Étui-clavier Flip Folio de Logitech pour iPad Pro de 11 po (M4)/Air de 11 po (M2/M3)/iPad Air (5e génération) - Graphite","https://www.bestbuy.ca/fr-ca/produit/19344936","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19344/19344936.jpg","230.19","4.58","143","Expédition disponible"
"Norton 360 Premium (PC/Mac) - 10 appareils - Stockage infonuagique de 75 Go - Abonnement de 1 an - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/14364411","https://multimedia.bbycastatic.ca/multimedia/products/250x250/143/14364/14364411.jpg","34.99","4.43","502","Disponible uniquement en ligne"
"Ordinateur Mac mini de 256 Go d'Apple (MU9D3VC/A) avec puce M4 d'Apple à processeur central 10 coeurs/processeur graphique 10 coeurs/RAM 16 Go","https://www.bestbuy.ca/fr-ca/produit/18618627","https://multimedia.bbycastatic.ca/multimedia/products/250x250/186/18618/18618627.jpg","800.59","4.67","3","Expédition disponible"
"Portable ThinkPad T490s 14 po FHD de Lenovo -- Core i5-8365U d'Intel, mémoire vive 8 Go, SSD d'256 Go, USB-C, HDMI Windows 11 Pro (Remis à neuf - Très bon état)","https://www.bestbuy.ca/fr-ca/produit/19327066","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19327/19327066.jpeg","289","0","0","Disponible uniquement en ligne"
"Disque SSD externe portatif USB 3.2 de 1 To de Sandisk (SDSSDE30-1T00-G26) - Noir","https://www.bestbuy.ca/fr-ca/produit/17744650","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17744/17744650.jpg","110.19","2.7","20","Expédition disponible"
"Souris optique sans fil ergonomique MX Vertical de Logitech - Noir","https://www.bestbuy.ca/fr-ca/produit/12946485","https://multimedia.bbycastatic.ca/multimedia/products/250x250/129/12946/12946485.jpg","150.19","4.56","1993","Expédition disponible"
"Disque dur externe USB 3.2 de 1 To XS1000 de Kingston (XS1000) - Noir","https://www.bestbuy.ca/fr-ca/produit/18218224","https://multimedia.bbycastatic.ca/multimedia/products/250x250/182/18218/18218224.jpg","115.19","4.44","16","Stocks épuisés en ligne"
"Bitdefender édition Family Bonus (PC/Mac/iOS/Android) -15 utilisateurs -2 ans - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/14578714","https://multimedia.bbycastatic.ca/multimedia/products/250x250/145/14578/14578714.jpg","59.99","4.4","10","Expédition disponible"
"iPad mini (MK7M3VC/A) 8.3 po 64 Go avec Wi-Fi d'Apple (6e génération) - Gris Cosmique - Boite ouverte (Condition 10/10)","https://www.bestbuy.ca/fr-ca/produit/16008739","https://multimedia.bbycastatic.ca/multimedia/products/250x250/160/16008/16008739.png","449.99","0","0","Disponible uniquement en ligne"
"Portable de jeu Gamer ROG GM700 de ASUS (Ryzen 7 9700X d'AMD/RAM 32 Go/SSD 2 To/Radeon RX 9070 XT Prime)","https://www.bestbuy.ca/fr-ca/produit/19349060","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19349/19349060.jpg","3300.59","4","1","Expédition disponible"
"Portable tactile 15,6 po FHD Ideapad 1i Lenovo - Core i3-1215U Intel, 24 Go - SSD 512 Go - Carte graphique UHD Intel - Gris nuage - CoPilot Windows AI - Wi-Fi 6 - Suppression intelligente du bruit","https://www.bestbuy.ca/fr-ca/produit/18218143","https://multimedia.bbycastatic.ca/multimedia/products/250x250/182/18218/18218143.jpeg","619.99","0","0","Disponible uniquement en ligne"
"Prolongateur de portée sans fil Wi-Fi 6 AX3000 de TP-Link (RE705X)","https://www.bestbuy.ca/fr-ca/produit/17079216","https://multimedia.bbycastatic.ca/multimedia/products/250x250/170/17079/17079216.jpg","90.19","4.55","703","Expédition disponible"
"Refurbished (Excellent), 2020 iPad 8th Gen 128GB Wi-Fi, Free Portable Keyboard Stand, A2270, A12 Chip, Space Grey, Touch ID and Retina, Backlit Aluminum Keyboard, Charger/Cable","https://www.bestbuy.ca/fr-ca/produit/19387894","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19387/19387894.jpeg","289.99","0","0","Disponible uniquement en ligne"
"Dernier portable professionnel Vivobook 17 d'ASUS, écran IPS FHD 17,3'', Intel Core i3-1215U d'12ᵉ gén, mémoire vive 40 Go, SSD d'512 Go, HDMI, caméra Web, Wi-Fi, Windows 11 Famille, bleu calme","https://www.bestbuy.ca/fr-ca/produit/18883676","https://multimedia.bbycastatic.ca/multimedia/products/250x250/188/18883/18883676.jpeg","669.99","0","0","Disponible uniquement en ligne"
"Trousse Mobile haute performance de Starlink (routeur vendu séparément)","https://www.bestbuy.ca/fr-ca/produit/17944538","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17944/17944538.jpg","3170","4","3","Expédition disponible"
"Ordinateur de jeu Uniway avec écran latéral - Blanc - Ryzen 9600X, RTX 5070, DDR5 d'32 Go, NVMe SSD d'1 To, refroidisseur liquide tout-en-un, Windows 11 Pro, compatible avec l'IA, garantie de 1 ans","https://www.bestbuy.ca/fr-ca/produit/19434628","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19434/19434628.png,https://multimedia.bbycastatic.ca/multimedia/products/150x150/194/19434/19434628.png,https://multimedia.bbycastatic.ca/multimedia/products/150x150/194/19434/19434626.png","2199.99","5","2","Disponible uniquement en ligne"
"Concentrateur USB-C 14-en-1 saga Premium et station d'accueil avec deux ports HDMI 4K, Ethernet, VGA, 2xUSB 3,0, 2xUSB 2,0, lecteur de cartes SD+TF compatible avec Thunderbolt 3 et type C.","https://www.bestbuy.ca/fr-ca/produit/16924322","https://multimedia.bbycastatic.ca/multimedia/products/250x250/169/16924/16924322.jpeg","138.9","3.67","12","Stocks épuisés en ligne"
"Stylet pour iPad 2018-2025 10ᵉ/9ᵉ/8ᵉ/7ᵉ/6ᵉ gén, iPad Pro 11/12.9 po, iPad mini 6/5, stylet actif Air 5/4/3 avec rejet de la paume inclinable, affichage des piles, Bluetooth, magnétique","https://www.bestbuy.ca/fr-ca/produit/15462482","https://multimedia.bbycastatic.ca/multimedia/products/250x250/154/15462/15462482.jpeg","29.95","0","0","Disponible uniquement en ligne"
"Ordinateur de bureau Legion Tower 7i de 10e génération de Lenovo, Core Ultra 9 285K d'Intel, 32 Go, RTX 5080 16 Go GDDR7 de NVIDIA, SSD d'2 To, pour le jeu","https://www.bestbuy.ca/fr-ca/produit/19432114","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19432/19432114.jpeg","3500.99","0","0","Disponible uniquement en ligne"
